x,y,z,z_ft,magnitude,lon,lat,year,month,day
630912.2970266866,3672436.137268128,-3055.2548496,-10023.802,1.23,-115.59576000086558,33.18285000114984,2008.0,3.0,28.0
630946.039931033,3672423.282225324,-3040.2541176,-9974.587,1.28,-115.59539999968308,33.182729999329325,2008.0,3.0,28.0
630921.164352685,3672400.769057281,-3052.2547032,-10013.959,1.09,-115.59566999863843,33.18252999918125,2008.0,3.0,28.0
627542.8002159682,3635422.3433523113,-10324.609576800001,-33873.391,1.22,-115.63703999911321,32.849470000616684,2008.0,3.0,28.0
625033.7470893041,3668950.170845949,-3115.2577776000003,-10220.662,0.81,-115.65928000087965,33.15211000085186,2008.0,3.0,29.0
630262.2795515097,3672161.286523759,-2625.2338656,-8612.972,1.18,-115.6027699998666,33.18045000120646,2008.0,3.0,29.0
630863.3449492309,3671914.265985905,-3338.26866,-10952.325,1.1,-115.59636000009192,33.17814999975506,2008.0,3.0,29.0
634928.7581682166,3674855.2188974298,-7653.479232000001,-25109.84,1.58,-115.55232999920177,33.2041699994181,2008.0,3.0,30.0
630008.6948749147,3672296.5248999563,-4472.3239992,-14672.979,0.6,-115.60546999863713,33.18169999914492,2008.0,3.0,31.0
630328.2275407175,3671901.560393508,-4423.321608,-14512.21,0.6,-115.6021000011525,33.17810000004475,2008.0,3.0,31.0
628860.8958272019,3673769.5219770493,-4514.3260488000005,-14810.781,0.8,-115.61756999900739,33.19511999961323,2008.0,4.0,1.0
648308.5694037124,3623658.5608904683,-10692.627535200001,-35080.799,1.4,-115.4170799987567,32.740779998881756,2008.0,4.0,1.0
630469.292159409,3671534.160275493,-3313.26744,-10870.3,0.8,-115.60063999910386,33.17477000119359,2008.0,4.0,2.0
629744.2610010396,3671705.256174406,-3785.2904736000005,-12418.932,0.4,-115.60838999935532,33.17640000079507,2008.0,4.0,7.0
630340.172568208,3671705.4333764585,-3133.258656,-10279.72,0.6,-115.60199999891205,33.17633000035038,2008.0,4.0,7.0
635506.0094934145,3645677.3262916696,-9034.546624800001,-29640.901,1.43,-115.5504599986961,32.94099000017352,2008.0,4.0,8.0
628465.3941166566,3672296.0462000747,-6551.4254544000005,-21494.178,1.32,-115.62202000040716,33.18187999908561,2008.0,4.0,9.0
647354.8334515861,3625021.6997945537,-10626.6243144,-34864.253,1.52,-115.42704000158908,32.75319999887826,2008.0,4.0,9.0
630273.6903952017,3671725.6159011736,-4299.3155568,-14105.366,0.5,-115.60270999914368,33.176519998918955,2008.0,4.0,10.0
630235.0160334609,3671409.0454754215,-3703.2864720000002,-12149.89,0.4,-115.6031699997596,33.17366999991502,2008.0,4.0,10.0
634337.715156731,3628434.1541816187,-9952.591423200001,-32652.859,1.18,-115.56546000137283,32.785639999212364,2008.0,4.0,10.0
634292.856475887,3628495.6451475257,-9941.590886400001,-32616.768,1.24,-115.56593000085681,32.786200000414745,2008.0,4.0,10.0
633677.0725537397,3673194.461482554,-4851.3424944,-15916.478,0.75,-115.56599999847748,33.18935000008916,2008.0,4.0,10.0
633933.9920783296,3673362.115313957,-3941.2980864,-12930.768,0.62,-115.56321999936745,33.19083000050879,2008.0,4.0,11.0
634011.8905541117,3673393.1277136314,-3788.29062,-12428.775,1.26,-115.5623800007008,33.19109999960862,2008.0,4.0,11.0
633879.6084393943,3673248.252403964,-3867.2944752000003,-12687.974,0.94,-115.56382000146667,33.18981000106726,2008.0,4.0,11.0
633794.742884041,3673045.252782421,-3788.29062,-12428.775,1.94,-115.56475999864504,33.187989998985074,2008.0,4.0,11.0
633770.6910032292,3672895.2104592803,-3811.2917424,-12504.238,1.23,-115.56504000079248,33.18664000126153,2008.0,4.0,11.0
634031.8670676486,3673432.216582967,-3781.2902784000003,-12405.808,1.22,-115.56215999981184,33.19144999880377,2008.0,4.0,11.0
634046.3535811739,3673395.8193347496,-3751.2888144000003,-12307.378,2.15,-115.562010001104,33.1911200006299,2008.0,4.0,11.0
633676.5862877266,3673229.9422928323,-4203.310872,-13790.39,0.5,-115.56599999907222,33.189670000200294,2008.0,4.0,12.0
633458.601376474,3673214.7588869,-4706.3354184,-15440.733,1.01,-115.5683399999276,33.18956000132556,2008.0,4.0,12.0
634009.7335196439,3673346.5207484234,-3760.2892536,-12336.907,1.95,-115.56241000106459,33.190680000026525,2008.0,4.0,12.0
633836.4262884037,3673133.434250088,-3903.296232,-12806.09,1.51,-115.5643000011801,33.18877999880628,2008.0,4.0,12.0
633644.5396231693,3673255.00963254,-4604.3304408,-15106.071,1.0,-115.56633999932427,33.18989999866269,2008.0,4.0,12.0
633632.7555408046,3672889.9930975824,-3905.2963296000003,-12812.652,0.75,-115.56652000029162,33.1866100006029,2008.0,4.0,12.0
633744.1507625803,3672790.602077443,-4063.30404,-13331.05,1.16,-115.5653399994606,33.18570000021595,2008.0,4.0,12.0
633713.4107065864,3673128.420565072,-4512.3259512,-14804.219,0.79,-115.5656200006441,33.188750000579766,2008.0,4.0,12.0
633704.6759909996,3673221.4552487186,-4530.326829600001,-14863.277,0.87,-115.56569999960148,33.18958999888221,2008.0,4.0,12.0
625942.0213570009,3669478.602780145,-3273.265488,-10739.06,0.8,-115.64946999853714,33.156769999569015,2008.0,4.0,12.0
608764.3471599128,3706095.125377453,-8174.504656800001,-26819.241,1.45,-115.82922999865343,33.48883999915601,2008.0,4.0,12.0
628619.9157204803,3670759.96172713,-3668.2847640000005,-12035.055,0.99,-115.62057999892508,33.168009999207264,2008.0,4.0,13.0
628798.2704496193,3670743.4609112693,-3460.2746136,-11352.607,0.5,-115.61867000055203,33.16784000016555,2008.0,4.0,13.0
622468.3579112767,3681874.42408723,-4363.31868,-14315.35,1.56,-115.68504000114318,33.268950000823196,2008.0,4.0,13.0
645530.3051037212,3627893.605312013,-9240.556677600001,-30316.787,1.28,-115.44606000052353,32.779340000216074,2008.0,4.0,13.0
645524.6041591157,3627899.066560297,-9240.556677600001,-30316.787,1.05,-115.44611999841392,32.77939000132733,2008.0,4.0,13.0
633082.4076849668,3673655.429350134,-3966.2993064,-13012.793,0.98,-115.5723099990519,33.19357999965453,2008.0,4.0,13.0
634059.0852441649,3673419.282861586,-3755.2890096,-12320.502,1.23,-115.56187000042266,33.191329999385914,2008.0,4.0,14.0
634069.6779940475,3673462.6790299336,-3767.2895952000003,-12359.874,2.1,-115.5617499999437,33.19172000066102,2008.0,4.0,14.0
629482.1103160845,3667350.2332090377,-6559.4258448,-21520.426,1.49,-115.61181999959798,33.1371600013323,2008.0,4.0,17.0
629482.2572835914,3667339.145504738,-6532.424527200001,-21431.839,1.08,-115.61181999863427,33.137060000141425,2008.0,4.0,17.0
625217.6025716399,3672433.477039032,-3673.285008,-12051.46,0.5,-115.6568299987972,33.18349999932827,2008.0,4.0,20.0
628817.792929436,3671808.3153226348,-2248.215468,-7376.035,0.5,-115.61830999869782,33.1774399991665,2008.0,4.0,20.0
609022.9933668564,3664163.2748922063,-7283.461176,-23895.87,1.53,-115.83150000058988,33.11066999956965,2008.0,4.0,21.0
628019.1370048241,3676312.365650635,-6100.4034456,-20014.447,1.08,-115.62624000020136,33.21814999935153,2008.0,4.0,21.0
573333.8240255535,3717124.8034340995,-11083.646616,-36363.67,0.97,-116.20966999961237,33.59132999968579,2008.0,4.0,22.0
628054.5034437429,3670705.9535825383,-3129.2584608,-10266.596,0.96,-115.62664999905415,33.167590001142194,2008.0,4.0,22.0
628092.2701251521,3670741.935295237,-4325.316825600001,-14190.672,0.35,-115.62624000101903,33.16790999998944,2008.0,4.0,22.0
627361.0214784625,3670888.7303195377,-4037.3027712000003,-13245.744,0.95,-115.634059999734,33.16932000074793,2008.0,4.0,22.0
633969.6044580989,3629748.773131895,-11826.682874400001,-38801.453,1.17,-115.56920000047452,32.79753999953563,2008.0,4.0,22.0
647678.6359293774,3625806.128142284,-10652.6255832,-34949.559,1.46,-115.42345999953221,32.760230001204754,2008.0,4.0,24.0
632072.6842432867,3659767.455930022,-8168.504364,-26799.555,1.2,-115.58514999895178,33.0684699992815,2008.0,4.0,25.0
632687.3381487147,3675759.327709566,-6104.4036408,-20027.571,1.73,-115.57624000158066,33.21259999885252,2008.0,4.0,27.0
632673.3577620474,3675759.1375210616,-6047.4008592,-19840.554,1.23,-115.57639000128485,33.21260000002441,2008.0,4.0,27.0
632665.3581903704,3675798.951924976,-6190.407837600001,-20309.737,0.4,-115.5764700015359,33.21295999942943,2008.0,4.0,27.0
632689.2249720568,3675620.7306076693,-6146.4056904,-20165.373,0.99,-115.57624000159485,33.21134999875162,2008.0,4.0,27.0
632660.1319304376,3675703.508494958,-6257.4111072,-20529.564,1.66,-115.57654000124494,33.21210000100844,2008.0,4.0,27.0
632696.0966108706,3675595.3177709384,-6137.405251200001,-20135.844,0.4,-115.57616999976847,33.211120000577786,2008.0,4.0,27.0
632669.169161848,3675655.9452184127,-6250.410765600001,-20506.597,1.46,-115.57645000161583,33.211670000510175,2008.0,4.0,27.0
610238.1597155408,3705269.0735077253,-9451.5669744,-31009.078,1.71,-115.81347000137116,33.48123999921515,2008.0,4.0,27.0
632686.0854140542,3675851.3562376397,-6142.405495200001,-20152.249,1.08,-115.57623999994617,33.213429999243274,2008.0,4.0,27.0
632689.718903039,3675926.8166735712,-6014.3992488,-19732.281,1.11,-115.57619000085238,33.214110000630185,2008.0,4.0,28.0
626471.9617549214,3668892.167478401,-5835.3905136,-19144.982,0.5,-115.64386999837784,33.15142000012482,2008.0,4.0,29.0
627082.6942485103,3668984.372795657,-5633.380656,-18482.22,0.6,-115.63730999892977,33.152180001114644,2008.0,4.0,29.0
621270.7589096877,3666099.403277001,-3433.2732960000003,-11264.02,0.8,-115.70000000095412,33.12683000028986,2008.0,4.0,29.0
622231.3707094978,3667627.251521076,-2523.228888,-8278.31,1.05,-115.68949999936639,33.14050000056205,2008.0,4.0,29.0
632653.7621857167,3675623.574964287,-6256.4110584,-20526.283,0.7,-115.57662000122608,33.21137999982782,2008.0,4.0,30.0
638787.2737212381,3625948.273414914,-5973.397248,-19597.76,1.76,-115.51833000111236,32.76266999992742,2008.0,4.0,30.0
635542.5744525772,3653198.7487889472,-8694.530032800001,-28525.361,1.59,-115.5489599999857,33.00880999972617,2008.0,5.0,1.0
634576.8558488002,3650507.350920482,-9524.5705368,-31248.591,1.78,-115.55969000043058,32.98466000092043,2008.0,5.0,2.0
634256.3741461842,3651184.9724180945,-9289.559068800001,-30477.556,1.16,-115.56301999899092,32.990809998709445,2008.0,5.0,4.0
627009.573178692,3669227.389213009,-4003.3011120000006,-13134.19,0.6,-115.63806000084071,33.15438000110336,2008.0,5.0,5.0
627055.2146715571,3669232.4184207064,-3932.2976472,-12901.239,0.7,-115.6375700000735,33.154420000024665,2008.0,5.0,5.0
627066.4494649632,3669229.2376276036,-3947.2983792,-12950.454,1.1,-115.63745000104016,33.154389999101376,2008.0,5.0,5.0
631982.6767808748,3672239.8519846443,-3748.288668,-12297.535,0.55,-115.58430999901816,33.18095000123237,2008.0,5.0,6.0
625906.8178255484,3667288.0005051917,-8099.5009968,-26573.166,1.18,-115.6501500003401,33.13702000008088,2008.0,5.0,7.0
632653.8051194649,3672467.420679755,-3181.2609984000005,-10437.208,0.3,-115.57708000122302,33.18292000129221,2008.0,5.0,8.0
631878.6547440898,3671863.6129525467,-5596.3788504,-18360.823,0.5,-115.58548000018979,33.17757000002925,2008.0,5.0,8.0
625375.2805730539,3669449.132984471,-2909.2477248,-9544.776,0.7,-115.65555000104503,33.15657000096855,2008.0,5.0,10.0
625404.6259061834,3669488.322421329,-2929.2487008000003,-9610.396,0.5,-115.65523000006374,33.15692000076476,2008.0,5.0,11.0
630554.3279181047,3671242.530689843,-3812.2917912000003,-12507.519,0.3,-115.59977000147444,33.17213000016955,2008.0,5.0,11.0
630540.5340122831,3671227.929771813,-3831.2927184000005,-12569.858,0.5,-115.59992000008089,33.17200000095264,2008.0,5.0,11.0
630548.260695288,3671208.071688864,-3879.2950608,-12727.346,0.5,-115.59983999858281,33.17182000035217,2008.0,5.0,11.0
629865.2049374714,3670675.5317030284,-4160.308773600001,-13649.307,0.5,-115.60724000037865,33.16710000134384,2008.0,5.0,11.0
630536.3759230577,3671190.1691843336,-3889.2955488000002,-12760.156,1.0,-115.59996999938271,33.1716599989996,2008.0,5.0,11.0
630621.1039448782,3670433.8806029335,-4943.346984,-16218.33,0.4,-115.59917000121142,33.164829999769246,2008.0,5.0,12.0
630216.217354775,3661962.7203063997,-9867.5872752,-32373.974,1.83,-115.60471999842642,33.088490000855664,2008.0,5.0,13.0
639546.9814813365,3638507.7631950197,-8193.505584,-26881.58,1.45,-115.50833000131777,32.875830000028444,2008.0,5.0,13.0
633795.8176589533,3659942.7573476466,-7696.4813304,-25250.923,0.8,-115.56666999839507,33.06983999929545,2008.0,5.0,13.0
636093.7996012246,3629815.443793121,-10774.631536800001,-35349.841,1.74,-115.54651000084006,32.797879998733436,2008.0,5.0,13.0
630430.7397495572,3672255.580580415,-3664.2845688,-12021.931,2.51,-115.60095000030101,33.181279999315834,2008.0,5.0,14.0
629974.0628332151,3672236.179575042,-3940.2980376,-12927.487,0.45,-115.60585000095952,33.18115999924497,2008.0,5.0,14.0
630471.0153598314,3672591.0264954926,-3651.2839344000004,-11979.278,1.37,-115.60047000063976,33.184299998761084,2008.0,5.0,14.0
630303.7613455583,3672337.056518971,-3615.2821776,-11861.162,0.4,-115.60229999976023,33.182029999614464,2008.0,5.0,14.0
630159.7188481616,3672090.0530506196,-3675.2851056000004,-12058.022,0.55,-115.60387999971636,33.17981999879648,2008.0,5.0,14.0
630273.8235026108,3671925.231182671,-3157.2598272,-10358.464,0.4,-115.60267999959055,33.17831999974689,2008.0,5.0,14.0
630417.889264033,3672519.342517618,-3647.2837392,-11966.154,0.4,-115.6010499986974,33.183659999365844,2008.0,5.0,14.0
630350.8075754492,3672375.389749578,-3620.2824216,-11877.567,1.3,-115.60178999863082,33.18237000026908,2008.0,5.0,14.0
630245.7333895083,3671863.8631549254,-3289.2662688000005,-10791.556,1.03,-115.60298999937373,33.17776999873555,2008.0,5.0,14.0
630308.6156993926,3672322.7048383756,-3708.286716,-12166.295,1.05,-115.60224999837388,33.18189999990073,2008.0,5.0,14.0
629944.1644539722,3675529.4080743482,-2410.2233736,-7907.557,1.22,-115.60569999870168,33.210859999947914,2008.0,5.0,14.0
626600.7799739578,3674780.116663494,-5093.354304,-16710.48,0.6,-115.64166999980979,33.204500000396145,2008.0,5.0,14.0
626654.6755455756,3671705.70444683,-5389.3687488,-17681.656,0.8,-115.64152000059298,33.17676999885979,2008.0,5.0,15.0
597987.8079868961,3675836.598252703,-8373.514368,-27472.16,1.23,-115.94850000078482,33.21700000126155,2008.0,5.0,15.0
615876.2786673026,3650659.47734282,-7378.465812,-24207.565,1.27,-115.75977000115277,32.988180000079524,2008.0,5.0,16.0
631912.0209312553,3672085.858222094,-3889.2955488000002,-12760.156,1.33,-115.58508999871128,33.17956999947274,2008.0,5.0,16.0
633094.8626125237,3631975.864902882,-11397.661939200001,-37393.904,1.02,-115.57821999967054,32.817730001313265,2008.0,5.0,17.0
632987.8612001524,3631785.911078207,-11301.657254400001,-37078.928,0.94,-115.57938999886208,32.81602999868021,2008.0,5.0,17.0
632664.0479446163,3632331.583274813,-10964.6408088,-35973.231,1.37,-115.58276999850737,32.82098999885836,2008.0,5.0,17.0
631382.4195474298,3671663.959468767,-3523.277688,-11559.31,1.0,-115.59082999858344,33.175830000815914,2008.0,5.0,17.0
631035.995388171,3671974.2488576774,-5193.359184000001,-17038.58,0.5,-115.59449999901884,33.17866999917996,2008.0,5.0,17.0
632394.9784650132,3632846.9481911934,-11124.648616800001,-36498.191,2.44,-115.58557000159918,32.82567000054787,2008.0,5.0,17.0
626796.3365698397,3669054.9506742964,-3057.2549472,-10030.364,0.6,-115.6403700003002,33.15284999910599,2008.0,5.0,18.0
624519.6980348055,3668150.7202842757,-3643.2835440000003,-11953.03,0.7,-115.66489999903148,33.14495999880185,2008.0,5.0,18.0
622888.2031846239,3666064.1501041055,-6593.427504,-21631.98,0.4,-115.68266999859867,33.12632999871088,2008.0,5.0,18.0
622593.9491722855,3667207.0770989507,-5713.38456,-18744.7,0.5,-115.68567000100404,33.13667000056692,2008.0,5.0,18.0
638862.5696179341,3644313.4838914946,-9207.5550672,-30208.514,1.4,-115.51476999866571,32.928270000896525,2008.0,5.0,20.0
631042.0777260514,3633905.6770737884,-10798.632708000001,-35428.585,1.35,-115.59987000101535,32.835380000098674,2008.0,5.0,20.0
626021.6245158956,3669526.20498826,-3259.2648048,-10693.126,1.26,-115.64861000140003,33.157190000015056,2008.0,5.0,22.0
626026.9913256577,3669544.017106085,-3193.2615840000003,-10476.58,1.0,-115.64855000042138,33.15734999871076,2008.0,5.0,22.0
626090.5656190474,3669532.6393133462,-3214.2626088,-10545.481,1.84,-115.64787000123279,33.15723999882591,2008.0,5.0,22.0
626064.3813941386,3669537.8461310216,-3335.2685136,-10942.482,1.8,-115.64814999895374,33.15728999990483,2008.0,5.0,22.0
620963.9158719805,3681947.6378816823,-4673.333808,-15332.46,1.44,-115.70118000085299,33.269780000172645,2008.0,5.0,24.0
621007.0847112671,3681996.96806363,-4659.3331248,-15286.526,1.43,-115.70071000089392,33.27022000031525,2008.0,5.0,24.0
631242.5572424217,3671662.0775512657,-4693.334784000001,-15398.08,1.29,-115.59232999932841,33.17582999894766,2008.0,5.0,25.0
645866.2234030922,3627093.431026022,-9458.567316,-31032.045,1.5,-115.44260000055323,32.77208000120468,2008.0,5.0,25.0
633158.1785548152,3654501.3083402603,-7507.4721072,-24630.814,1.6,-115.57429000040594,33.02085000010992,2008.0,5.0,27.0
636992.8486715032,3648360.502516902,-8412.5162712,-27600.119,1.12,-115.53416000137968,32.96500000123759,2008.0,5.0,27.0
626695.5364894,3669131.268774099,-3860.2941336,-12665.007,1.5,-115.64143999875272,33.15354999978855,2008.0,5.0,27.0
626785.6114083079,3669234.4600115763,-3813.29184,-12510.8,0.7,-115.6404600003005,33.15446999925259,2008.0,5.0,27.0
626771.1353365505,3669199.894876191,-3768.2896440000004,-12363.155,1.34,-115.64062000037387,33.15415999866348,2008.0,5.0,27.0
626625.6901996183,3669050.519576309,-3983.3001360000003,-13068.57,1.73,-115.64220000107109,33.15283000134583,2008.0,5.0,27.0
626803.6049092112,3669213.623655938,-3806.2914984000004,-12487.833,1.59,-115.64027000033961,33.154279999018776,2008.0,5.0,27.0
626796.8346344486,3669160.30678424,-4113.30648,-13495.1,1.4,-115.64035000042843,33.15380000092531,2008.0,5.0,27.0
626748.5004330555,3669003.318811407,-4076.3046744,-13373.703,1.1,-115.6408900008472,33.15239000105368,2008.0,5.0,27.0
626841.3134745182,3669183.0628586155,-4199.3106768,-13777.266,1.0,-115.63987000010233,33.15399999900149,2008.0,5.0,27.0
627531.3732632211,3669127.7290899064,-6701.432774400001,-21986.328,1.2,-115.63248000092533,33.15342000137117,2008.0,5.0,27.0
627523.9122133558,3669127.631686257,-6722.4337992,-22055.229,1.0,-115.63255999967367,33.15342000137239,2008.0,5.0,27.0
626634.5789411241,3669372.227654201,-4257.3135072000005,-13967.564,1.55,-115.6420599998536,33.155730001331854,2008.0,5.0,27.0
626449.0754621414,3668930.6839579293,-4290.3151176,-14075.837,1.57,-115.64410999873597,33.15176999881203,2008.0,5.0,27.0
626504.8621375911,3669016.794700704,-4199.3106768,-13777.266,0.7,-115.64349999992133,33.15253999996874,2008.0,5.0,27.0
626842.6955904077,3669076.622399658,-4416.3212664,-14489.243,1.17,-115.6398700000298,33.15303999904065,2008.0,5.0,27.0
626838.706003419,3669096.5316070695,-4417.3213152,-14492.524,1.04,-115.63990999848914,33.15321999957916,2008.0,5.0,27.0
626423.061402129,3668922.584747724,-4621.3312704,-15161.848,1.2,-115.64438999849249,33.15169999925587,2008.0,5.0,27.0
626442.647060563,3668922.8384138113,-4583.3294160000005,-15037.17,1.29,-115.64418000112255,33.15170000095288,2008.0,5.0,27.0
626453.6526068762,3668937.396919287,-4662.3332712,-15296.369,0.5,-115.6440599992734,33.15182999951403,2008.0,5.0,27.0
626895.5828700989,3669098.3793969373,-4825.3412256,-15831.172,1.97,-115.6393000004713,33.153230001153666,2008.0,5.0,27.0
626905.8961479538,3669166.158616629,-4814.3406888,-15795.081,1.94,-115.63917999859586,33.15383999913234,2008.0,5.0,27.0
626930.8937285588,3669108.818441692,-5021.3507904,-16474.248,1.94,-115.63892000111572,33.15331999942225,2008.0,5.0,27.0
626906.6450468743,3669108.503472326,-5075.3534256,-16651.422,1.91,-115.63917999991772,33.15332000017406,2008.0,5.0,27.0
626891.7047075396,3669181.4995551673,-4788.33942,-15709.775,2.08,-115.6393300006809,33.15398000009956,2008.0,5.0,27.0
624667.1931165037,3666826.3226103447,-7683.4806960000005,-25208.27,0.5,-115.663499999317,33.13299999963531,2008.0,5.0,27.0
626890.7037298594,3669114.950023496,-4750.3375656,-15585.097,1.86,-115.63934999909964,33.15338000004062,2008.0,5.0,27.0
626890.1201032904,3669016.2464775764,-4827.3413232,-15837.734,1.14,-115.63937000038135,33.15248999881571,2008.0,5.0,27.0
626861.280883655,3669297.5433920687,-3572.2800792000003,-11720.079,2.11,-115.63964000113407,33.15503000085634,2008.0,5.0,27.0
626910.5122517725,3669241.6268203272,-3836.2929624000003,-12586.263,0.94,-115.63912000057488,33.154520000582394,2008.0,5.0,27.0
626827.8246624264,3669216.1561620953,-3854.2938408,-12645.321,0.6,-115.64001000008534,33.1543000007293,2008.0,5.0,27.0
626833.8061466359,3669258.3735638326,-3883.295256,-12740.47,2.61,-115.63993999893668,33.154680000236375,2008.0,5.0,27.0
626906.3208110045,3669277.058429271,-3881.2951584,-12733.908,2.65,-115.63916000005293,33.15483999977911,2008.0,5.0,27.0
626913.7569037912,3669207.29168715,-5160.3575736,-16930.307,1.83,-115.63908999865295,33.154209999873785,2008.0,5.0,27.0
626932.8743670259,3669099.9726014077,-5121.355670400001,-16802.348,1.46,-115.63890000016161,33.15323999906929,2008.0,5.0,27.0
626938.9380645351,3669207.618800693,-5255.362209600001,-17242.002,1.27,-115.63881999891503,33.15420999910619,2008.0,5.0,27.0
627449.3352080188,3669338.466676805,-4283.314776,-14052.87,1.4,-115.63333000149163,33.15532999952301,2008.0,5.0,27.0
626352.7513643098,3668733.1556510753,-3853.2937920000004,-12642.04,0.4,-115.64517000018456,33.150000000514495,2008.0,5.0,27.0
626929.136234454,3669244.0865004854,-5196.3593304,-17048.423,1.26,-115.63891999915987,33.15453999885901,2008.0,5.0,27.0
626914.480175611,3669366.988675023,-4047.3032592000004,-13278.554,2.11,-115.63906000038126,33.15564999885268,2008.0,5.0,27.0
626886.256804138,3669385.4742870615,-4166.3090664,-13668.993,1.23,-115.63935999907822,33.15582000124045,2008.0,5.0,27.0
626758.2943670448,3669183.0942460354,-3834.2928647999997,-12579.701,0.77,-115.64075999898384,33.15400999985129,2008.0,5.0,27.0
627004.7847580467,3669165.226168771,-4339.3175088,-14236.606,0.4,-115.638119999691,33.153820001154735,2008.0,5.0,27.0
622773.7852215483,3667744.942072943,-4733.336736,-15529.32,0.5,-115.68367000006408,33.141499999046125,2008.0,5.0,27.0
624581.0470334069,3667509.4326774315,-4363.31868,-14315.35,0.5,-115.66432999864315,33.13916999953875,2008.0,5.0,27.0
616307.6894348713,3685796.4437605557,-9403.564632,-30851.59,1.75,-115.75066999910347,33.3050000002194,2008.0,5.0,27.0
626942.7060897098,3669563.6386153954,-4879.3438608,-16008.346,1.38,-115.6387300001085,33.15742000130584,2008.0,5.0,27.0
626931.5148349553,3669563.492950949,-4926.3461544,-16162.553,0.84,-115.63885000040776,33.157419999344086,2008.0,5.0,27.0
637610.1190462235,3641780.8053085087,-9626.575514400001,-31583.253,1.68,-115.52853999839903,32.905589999893756,2008.0,5.0,27.0
637569.7400538039,3641724.794451066,-9667.5775152,-31717.774,1.44,-115.52897999925798,32.90509000067297,2008.0,5.0,28.0
645504.9924560271,3627958.6628729356,-8907.5404272,-29224.214,1.7,-115.4463199994587,32.77993000039172,2008.0,5.0,29.0
621717.7546760052,3688396.6799822166,-7631.4781584,-25037.658,1.37,-115.69222000073039,33.32784999952523,2008.0,5.0,29.0
645424.0580872814,3628366.684885571,-8902.5401832,-29207.809,1.41,-115.44712000005944,32.78362000008799,2008.0,5.0,30.0
638821.006290178,3639292.647217856,-10404.6134808,-34135.871,1.1,-115.51597000032336,32.883000001036876,2008.0,5.0,31.0
633280.3521734246,3631691.1535355286,-11294.656912800001,-37055.961,1.62,-115.57627999961073,32.81514000069949,2008.0,6.0,1.0
633278.1003958373,3631580.232120117,-11265.6554976,-36960.812,1.15,-115.57632000122153,32.81414000127617,2008.0,6.0,1.0
635666.870924729,3645946.797505639,-8969.5434528,-29427.636,1.38,-115.54870000034654,32.94340000077512,2008.0,6.0,2.0
634640.991177999,3655032.7608115035,-7363.46508,-24158.35,1.3,-115.55833999847042,33.02546000002949,2008.0,6.0,2.0
634577.4107340558,3654968.6782554006,-7321.4630304,-24020.548,1.21,-115.55902999986422,33.02488999908587,2008.0,6.0,2.0
634657.7879073772,3655034.1000406886,-7271.4605904,-23856.498,1.73,-115.55816000124577,33.025469998832016,2008.0,6.0,2.0
634667.0976839962,3655036.4459121795,-7214.4578088,-23669.481,1.41,-115.5580600002461,33.02549000098978,2008.0,6.0,2.0
634586.218800388,3655007.612668393,-7435.4685936,-24394.582,1.48,-115.55893000033318,33.02524000042065,2008.0,6.0,2.0
634627.8172967696,3654971.587318185,-7230.4585896,-23721.977,0.93,-115.5584899991759,33.024909998777765,2008.0,6.0,2.0
634587.1309126249,3654941.087628191,-7282.4611272,-23892.589,1.59,-115.55893000014304,33.02463999944826,2008.0,6.0,2.0
634676.3161604884,3655045.443832339,-7154.4548808,-23472.621,1.54,-115.5579599995685,33.02556999904453,2008.0,6.0,2.0
634615.5447732281,3655049.0460862825,-7411.4674224,-24315.838,1.66,-115.55860999883906,33.02560999921971,2008.0,6.0,2.0
634639.2967054291,3655088.185392158,-7541.4737664,-24742.368,1.68,-115.55834999914596,33.02595999945808,2008.0,6.0,2.0
634541.7205499886,3654982.6055597467,-7479.4707408,-24538.946,1.47,-115.5594099997652,33.02501999994057,2008.0,6.0,2.0
634582.5892260994,3654999.800244313,-7431.4683984,-24381.458,1.46,-115.55896999958229,33.025170000784726,2008.0,6.0,2.0
634548.570681577,3654891.7649351526,-7232.458687200001,-23728.539,1.87,-115.55935000098212,33.02419999959976,2008.0,6.0,2.0
634445.8051572919,3654823.8197027505,-7010.4478536,-23000.157,1.2,-115.56046000057876,33.0236000008988,2008.0,6.0,2.0
634684.5548192328,3655057.755523545,-6944.4446328,-22783.611,1.49,-115.55787000047671,33.025680000090205,2008.0,6.0,2.0
634434.5057325282,3654830.3186222045,-6953.445072,-22813.14,1.28,-115.56058000017238,33.02366000023627,2008.0,6.0,2.0
634532.5020772376,3654973.607644945,-7643.478744,-25077.03,1.41,-115.55950999849597,33.024940000711375,2008.0,6.0,2.0
634530.5427525054,3654980.234575066,-7632.4782072,-25040.939,1.66,-115.55952999978503,33.025000001076144,2008.0,6.0,2.0
634457.8946007796,3654896.0672896826,-7688.48094,-25224.675,1.69,-115.56031999909655,33.02424999945838,2008.0,6.0,2.0
634577.3567941858,3655040.7597342297,-7594.4763528,-24916.261,1.54,-115.55901999890531,33.02553999902952,2008.0,6.0,2.0
634470.7126186872,3654915.0951734195,-7688.48094,-25224.675,1.2,-115.56018000028237,33.02441999985829,2008.0,6.0,2.0
634539.6853931008,3654994.776218506,-7634.478304800001,-25047.501,1.24,-115.55942999940332,33.02513000016202,2008.0,6.0,2.0
634374.3704485251,3654787.355073309,-7208.4575159999995,-23649.795,1.52,-115.56123000102515,33.02328000119549,2008.0,6.0,2.0
